year,datepart,Country,unique_visitors
2019,2019-01-12T00:00:00Z,Australia,1500
2019,2019-01-12T00:00:00Z,Germany,243
2019,2019-01-12T00:00:00Z,Germany,4448
2019,2019-01-12T00:00:00Z,France,49
2019,2019-01-12T00:00:00Z,France,2918
2019,2019-01-12T00:00:00Z,Australia,14
2019,2019-01-12T00:00:00Z,Australia,4036
2019,2019-01-12T00:00:00Z,Germany,949
2019,2019-01-12T00:00:00Z,France,1035
2019,2019-01-12T00:00:00Z,Australia,2285
2019,2019-01-12T00:00:00Z,Germany,1079
2019,2019-01-12T00:00:00Z,Germany,7916
2019,2019-01-12T00:00:00Z,France,4160
2019,2019-01-12T00:00:00Z,France,668
2019,2019-01-12T00:00:00Z,Australia,314
2019,2019-01-12T00:00:00Z,Australia,10942
2019,2019-01-12T00:00:00Z,Germany,4728
2019,2019-01-12T00:00:00Z,Germany,1587
2019,2019-01-12T00:00:00Z,France,308
2019,2019-01-12T00:00:00Z,France,2912
2019,2019-01-12T00:00:00Z,Australia,329
2019,2019-01-12T00:00:00Z,Australia,14778
2019,2019-01-12T00:00:00Z,Germany,7
2019,2019-01-12T00:00:00Z,Germany,1079
2019,2019-01-12T00:00:00Z,France,1299
2019,2019-01-12T00:00:00Z,Australia,6
2019,2019-01-12T00:00:00Z,Australia,2299
2019,2019-01-12T00:00:00Z,Germany,564
2019,2019-01-12T00:00:00Z,Germany,2590
2019,2019-01-12T00:00:00Z,France,1780
2019,2019-01-12T00:00:00Z,France,31
2019,2019-01-12T00:00:00Z,Australia,205
2019,2019-01-12T00:00:00Z,Australia,966
2019,2019-01-12T00:00:00Z,Germany,763
2019,2019-01-12T00:00:00Z,Germany,6195
2019,2019-01-12T00:00:00Z,France,420
2019,2019-01-12T00:00:00Z,France,1895
2019,2019-01-12T00:00:00Z,Australia,325
2019,2019-01-12T00:00:00Z,Australia,4278
2019,2019-01-12T00:00:00Z,Germany,13470
2019,2019-01-12T00:00:00Z,Germany,708
2019,2019-01-12T00:00:00Z,France,432
2019,2019-01-12T00:00:00Z,France,20833
2019,2019-01-12T00:00:00Z,Australia,1539
2019,2019-01-12T00:00:00Z,Australia,12742
2019,2019-01-12T00:00:00Z,Germany,86
2019,2019-01-12T00:00:00Z,Germany,8944
2019,2019-01-12T00:00:00Z,France,231
2019,2019-01-12T00:00:00Z,France,7442
2019,2019-01-12T00:00:00Z,Australia,947
2019,2019-01-12T00:00:00Z,Australia,17535
2019,2019-01-12T00:00:00Z,Germany,17
2019,2019-01-12T00:00:00Z,Germany,2069
2019,2019-01-12T00:00:00Z,France,1
2019,2019-01-12T00:00:00Z,France,1683
2019,2019-01-12T00:00:00Z,Australia,1
2019,2019-01-12T00:00:00Z,Australia,1431
2019,2019-01-12T00:00:00Z,Germany,1108
2019,2019-01-12T00:00:00Z,Germany,12675
2019,2019-01-12T00:00:00Z,France,9288
2019,2019-01-12T00:00:00Z,France,168
2019,2019-01-12T00:00:00Z,Australia,21
2019,2019-01-12T00:00:00Z,Australia,3516
2019,2019-01-12T00:00:00Z,Germany,7
2019,2019-01-12T00:00:00Z,Germany,2657
2019,2019-01-12T00:00:00Z,France,7
2019,2019-01-12T00:00:00Z,France,461
2019,2019-01-12T00:00:00Z,Australia,2
2019,2019-01-12T00:00:00Z,Australia,561
2019,2019-01-12T00:00:00Z,Germany,71
2019,2019-01-12T00:00:00Z,Germany,453
2019,2019-01-12T00:00:00Z,France,6
2019,2019-01-12T00:00:00Z,France,452
2019,2019-01-12T00:00:00Z,Australia,49
2019,2019-01-12T00:00:00Z,Australia,596
2019,2019-01-12T00:00:00Z,Germany,1008
2019,2019-01-12T00:00:00Z,Germany,3662
2019,2019-01-12T00:00:00Z,France,384
2019,2019-01-12T00:00:00Z,France,2587
2019,2019-01-12T00:00:00Z,Australia,357
2019,2019-01-12T00:00:00Z,Australia,12417
2019,2019-01-12T00:00:00Z,Germany,368
2019,2019-01-12T00:00:00Z,France,1
2019,2019-01-12T00:00:00Z,France,515
2019,2019-01-12T00:00:00Z,Australia,639
2019,2019-01-12T00:00:00Z,Germany,1208
2019,2019-01-12T00:00:00Z,Germany,3673
2019,2019-01-12T00:00:00Z,France,156
2019,2019-01-12T00:00:00Z,France,4714
2019,2019-01-12T00:00:00Z,Australia,45
2019,2019-01-12T00:00:00Z,Australia,3569
2019,2019-01-12T00:00:00Z,Germany,1
2019,2019-01-12T00:00:00Z,Germany,1667
2019,2019-01-12T00:00:00Z,France,49
2019,2019-01-12T00:00:00Z,France,1208
2019,2019-01-12T00:00:00Z,Australia,2
2019,2019-01-12T00:00:00Z,Australia,2230
2019,2019-01-12T00:00:00Z,Germany,203
2019,2019-01-12T00:00:00Z,France,220
2019,2019-01-12T00:00:00Z,France,2
2019,2019-01-12T00:00:00Z,Australia,430
2019,2019-01-12T00:00:00Z,Germany,290
2019,2019-01-12T00:00:00Z,France,202
2019,2019-01-12T00:00:00Z,Australia,184
2019,2019-01-12T00:00:00Z,Germany,83
2019,2019-01-12T00:00:00Z,Germany,3525
2019,2019-01-12T00:00:00Z,France,34
2019,2019-01-12T00:00:00Z,France,1152
2019,2019-01-12T00:00:00Z,Australia,134
2019,2019-01-12T00:00:00Z,Australia,5516
2019,2019-01-12T00:00:00Z,Germany,362
2019,2019-01-12T00:00:00Z,France,2494
2019,2019-01-12T00:00:00Z,France,25
2019,2019-01-12T00:00:00Z,Australia,756
2019,2019-01-12T00:00:00Z,Germany,2125
2019,2019-01-12T00:00:00Z,Germany,8291
2019,2019-01-12T00:00:00Z,France,3275
2019,2019-01-12T00:00:00Z,France,6807
2019,2019-01-12T00:00:00Z,Australia,642
2019,2019-01-12T00:00:00Z,Australia,9581
2019,2019-01-12T00:00:00Z,Germany,2187
2019,2019-01-12T00:00:00Z,France,1612
2019,2019-01-12T00:00:00Z,Australia,1167
2019,2019-01-12T00:00:00Z,Germany,1746
2019,2019-01-12T00:00:00Z,Germany,19185
2019,2019-01-12T00:00:00Z,France,25928
2019,2019-01-12T00:00:00Z,France,740
2019,2019-01-12T00:00:00Z,Australia,8615
2019,2019-01-12T00:00:00Z,Australia,195
2019,2019-01-12T00:00:00Z,Germany,7
2019,2019-01-12T00:00:00Z,Germany,6151
2019,2019-01-12T00:00:00Z,France,8
2019,2019-01-12T00:00:00Z,France,3103
2019,2019-01-12T00:00:00Z,Australia,15
2019,2019-01-12T00:00:00Z,Australia,12268
2019,2019-01-12T00:00:00Z,Germany,2574
2019,2019-01-12T00:00:00Z,Germany,15622
2019,2019-01-12T00:00:00Z,France,17256
2019,2019-01-12T00:00:00Z,France,6855
2019,2019-01-12T00:00:00Z,Australia,1103
2019,2019-01-12T00:00:00Z,Australia,7647
2019,2019-01-12T00:00:00Z,Germany,789
2019,2019-01-12T00:00:00Z,France,2
2019,2019-01-12T00:00:00Z,France,5417
2019,2019-01-12T00:00:00Z,Australia,1
2019,2019-01-12T00:00:00Z,Australia,1125
2019,2019-01-12T00:00:00Z,Germany,1726
2019,2019-01-12T00:00:00Z,France,1339
2019,2019-01-12T00:00:00Z,Australia,11
2019,2019-01-12T00:00:00Z,Australia,5088
2019,2019-01-12T00:00:00Z,Germany,28
2019,2019-01-12T00:00:00Z,Germany,1692
2019,2019-01-12T00:00:00Z,France,23
2019,2019-01-12T00:00:00Z,France,3443
2019,2019-01-12T00:00:00Z,Australia,2
2019,2019-01-12T00:00:00Z,Australia,1594
2019,2019-01-12T00:00:00Z,Germany,856
2019,2019-01-12T00:00:00Z,Germany,9115
2019,2019-01-12T00:00:00Z,France,6859
2019,2019-01-12T00:00:00Z,France,173
2019,2019-01-12T00:00:00Z,Australia,54
2019,2019-01-12T00:00:00Z,Australia,10108
2019,2019-01-12T00:00:00Z,Germany,887
2019,2019-01-12T00:00:00Z,France,2161
2019,2019-01-12T00:00:00Z,Australia,632
2019,2019-01-12T00:00:00Z,Germany,1531
2019,2019-01-12T00:00:00Z,Germany,94
2019,2019-01-12T00:00:00Z,France,918
2019,2019-01-12T00:00:00Z,Australia,6
2019,2019-01-12T00:00:00Z,Australia,2844
2019,2019-01-12T00:00:00Z,Germany,4
2019,2019-01-12T00:00:00Z,Germany,1423
2019,2019-01-12T00:00:00Z,France,1423
2019,2019-01-12T00:00:00Z,Australia,6
2019,2019-01-12T00:00:00Z,Australia,2249
2019,2019-01-12T00:00:00Z,Germany,1156
2019,2019-01-12T00:00:00Z,France,1
2019,2019-01-12T00:00:00Z,France,780
2019,2019-01-12T00:00:00Z,Australia,1
2019,2019-01-12T00:00:00Z,Australia,3119
2019,2019-01-12T00:00:00Z,Germany,269
2019,2019-01-12T00:00:00Z,Germany,4136
2019,2019-01-12T00:00:00Z,France,505
2019,2019-01-12T00:00:00Z,France,10525
2019,2019-01-12T00:00:00Z,Australia,53
2019,2019-01-12T00:00:00Z,Australia,1176
2019,2019-01-12T00:00:00Z,Germany,945
2019,2019-01-12T00:00:00Z,France,3475
2019,2019-01-12T00:00:00Z,Australia,86
2019,2019-01-12T00:00:00Z,Australia,3492
2019,2019-01-12T00:00:00Z,Germany,2124
2019,2019-01-12T00:00:00Z,Germany,19
2019,2019-01-12T00:00:00Z,France,836
2019,2019-01-12T00:00:00Z,France,113
2019,2019-01-12T00:00:00Z,Australia,5
2019,2019-01-12T00:00:00Z,Australia,464
2019,2019-01-12T00:00:00Z,Germany,51
2019,2019-01-12T00:00:00Z,Germany,1209
2019,2019-01-12T00:00:00Z,France,13
2019,2019-01-12T00:00:00Z,France,585
2019,2019-01-12T00:00:00Z,Australia,29
2019,2019-01-12T00:00:00Z,Australia,1296
2019,2019-01-12T00:00:00Z,Germany,2
2019,2019-01-12T00:00:00Z,Germany,724
2019,2019-01-12T00:00:00Z,France,696
2019,2019-01-12T00:00:00Z,Australia,6
2019,2019-01-12T00:00:00Z,Australia,1174
2019,2019-01-12T00:00:00Z,Germany,2801
2019,2019-01-12T00:00:00Z,Germany,9506
2019,2019-01-12T00:00:00Z,France,4861
2019,2019-01-12T00:00:00Z,France,3005
2019,2019-01-12T00:00:00Z,Australia,646
2019,2019-01-12T00:00:00Z,Australia,2898
2019,2019-01-12T00:00:00Z,Germany,5
2019,2019-01-12T00:00:00Z,Germany,2508
2019,2019-01-12T00:00:00Z,France,1129
2019,2019-01-12T00:00:00Z,France,43
2019,2019-01-12T00:00:00Z,Australia,216
2019,2019-01-12T00:00:00Z,Australia,5429
2019,2019-01-12T00:00:00Z,Germany,4
2019,2019-01-12T00:00:00Z,Germany,162
2019,2019-01-12T00:00:00Z,France,1
2019,2019-01-12T00:00:00Z,France,162
2019,2019-01-12T00:00:00Z,Australia,2
2019,2019-01-12T00:00:00Z,Australia,1108
2019,2019-01-12T00:00:00Z,Germany,4495
2019,2019-01-12T00:00:00Z,Germany,1875
2019,2019-01-12T00:00:00Z,France,5962
2019,2019-01-12T00:00:00Z,France,3337
2019,2019-01-12T00:00:00Z,Australia,5493
2019,2019-01-12T00:00:00Z,Australia,1899
2019,2019-01-12T00:00:00Z,Germany,6
2019,2019-01-12T00:00:00Z,Germany,4628
2019,2019-01-12T00:00:00Z,France,4394
2019,2019-01-12T00:00:00Z,Australia,861
2019,2019-01-12T00:00:00Z,Australia,15172
2019,2019-01-12T00:00:00Z,Germany,180
2019,2019-01-12T00:00:00Z,Germany,402
2019,2019-01-12T00:00:00Z,France,49
2019,2019-01-12T00:00:00Z,France,404
2019,2019-01-12T00:00:00Z,Australia,3
2019,2019-01-12T00:00:00Z,Australia,623
2019,2019-01-12T00:00:00Z,Germany,24
2019,2019-01-12T00:00:00Z,Germany,2348
2019,2019-01-12T00:00:00Z,France,8
2019,2019-01-12T00:00:00Z,France,1743
2019,2019-01-12T00:00:00Z,Australia,65
2019,2019-01-12T00:00:00Z,Australia,2147
2019,2019-01-12T00:00:00Z,Germany,148
2019,2019-01-12T00:00:00Z,Germany,2642
2019,2019-01-12T00:00:00Z,France,1
2019,2019-01-12T00:00:00Z,France,2793
2019,2019-01-12T00:00:00Z,Australia,9
2019,2019-01-12T00:00:00Z,Australia,1359
2019,2019-01-12T00:00:00Z,Germany,246
2019,2019-01-12T00:00:00Z,Germany,2452
2019,2019-01-12T00:00:00Z,France,143
2019,2019-01-12T00:00:00Z,France,1468
2019,2019-01-12T00:00:00Z,Australia,1886
2019,2019-01-12T00:00:00Z,Australia,180
2019,2019-01-12T00:00:00Z,Germany,204
2019,2019-01-12T00:00:00Z,Germany,1872
2019,2019-01-12T00:00:00Z,France,2
2019,2019-01-12T00:00:00Z,France,9004
2019,2019-01-12T00:00:00Z,Australia,15
2019,2019-01-12T00:00:00Z,Australia,2980
2019,2019-01-12T00:00:00Z,Germany,327
2019,2019-01-12T00:00:00Z,France,270
2019,2019-01-12T00:00:00Z,France,205
2019,2019-01-12T00:00:00Z,Australia,30
2019,2019-01-12T00:00:00Z,Australia,639
2019,2019-01-12T00:00:00Z,Germany,1270
2019,2019-01-12T00:00:00Z,Germany,5715
2019,2019-01-12T00:00:00Z,France,261
2019,2019-01-12T00:00:00Z,France,3003
2019,2019-01-12T00:00:00Z,Australia,3014
2019,2019-01-12T00:00:00Z,Australia,171
2019,2019-01-12T00:00:00Z,Germany,2
2019,2019-01-12T00:00:00Z,Germany,1265
2019,2019-01-12T00:00:00Z,France,1187
2019,2019-01-12T00:00:00Z,France,98
2019,2019-01-12T00:00:00Z,Australia,2149
2019,2019-01-12T00:00:00Z,Germany,676
2019,2019-01-12T00:00:00Z,Germany,8850
2019,2019-01-12T00:00:00Z,France,319
2019,2019-01-12T00:00:00Z,France,9581
2019,2019-01-12T00:00:00Z,Australia,241
2019,2019-01-12T00:00:00Z,Australia,6501
2019,2019-01-12T00:00:00Z,Germany,104
2019,2019-01-12T00:00:00Z,Germany,5574
2019,2019-01-12T00:00:00Z,France,21
2019,2019-01-12T00:00:00Z,France,2364
2019,2019-01-12T00:00:00Z,Australia,11
2019,2019-01-12T00:00:00Z,Australia,1258
2019,2019-01-12T00:00:00Z,Germany,5526
2019,2019-01-12T00:00:00Z,Germany,152
2019,2019-01-12T00:00:00Z,France,382
2019,2019-01-12T00:00:00Z,France,5715
2019,2019-01-12T00:00:00Z,Australia,26440
2019,2019-01-12T00:00:00Z,Australia,155
2019,2019-01-19T00:00:00Z,Germany,353
2019,2019-01-19T00:00:00Z,Germany,4414
2019,2019-01-19T00:00:00Z,France,240
2019,2019-01-19T00:00:00Z,France,13579
2019,2019-01-19T00:00:00Z,Australia,106
2019,2019-01-19T00:00:00Z,Australia,2500
2019,2019-01-19T00:00:00Z,Germany,274
2019,2019-01-19T00:00:00Z,Germany,2963
2019,2019-01-19T00:00:00Z,France,8
2019,2019-01-19T00:00:00Z,France,3183
2019,2019-01-19T00:00:00Z,Australia,6179
2019,2019-01-19T00:00:00Z,Australia,165
2019,2019-01-19T00:00:00Z,Germany,82
2019,2019-01-19T00:00:00Z,Germany,4018
2019,2019-01-19T00:00:00Z,France,65
2019,2019-01-19T00:00:00Z,France,9616
2019,2019-01-19T00:00:00Z,Australia,15
2019,2019-01-19T00:00:00Z,Australia,1651
2019,2019-01-19T00:00:00Z,Germany,422
2019,2019-01-19T00:00:00Z,Germany,4258
2019,2019-01-19T00:00:00Z,France,665
2019,2019-01-19T00:00:00Z,France,3456
2019,2019-01-19T00:00:00Z,Australia,2266
2019,2019-01-19T00:00:00Z,Australia,246
2019,2019-01-19T00:00:00Z,Germany,1177
2019,2019-01-19T00:00:00Z,Germany,7577
2019,2019-01-19T00:00:00Z,France,1105
2019,2019-01-19T00:00:00Z,France,5599
2019,2019-01-19T00:00:00Z,Australia,7622
2019,2019-01-19T00:00:00Z,Australia,866
2019,2019-01-19T00:00:00Z,Germany,976
2019,2019-01-19T00:00:00Z,France,1344
2019,2019-01-19T00:00:00Z,Australia,68
2019,2019-01-19T00:00:00Z,Australia,2532
2019,2019-01-19T00:00:00Z,Germany,7
2019,2019-01-19T00:00:00Z,Germany,3600
2019,2019-01-19T00:00:00Z,France,4
2019,2019-01-19T00:00:00Z,France,1477
2019,2019-01-19T00:00:00Z,Australia,43
2019,2019-01-19T00:00:00Z,Australia,3798
2019,2019-01-19T00:00:00Z,Germany,207
2019,2019-01-19T00:00:00Z,France,1826
2019,2019-01-19T00:00:00Z,Australia,795
2019,2019-01-19T00:00:00Z,Germany,1304
2019,2019-01-19T00:00:00Z,Germany,5378
2019,2019-01-19T00:00:00Z,France,376
2019,2019-01-19T00:00:00Z,France,1842
2019,2019-01-19T00:00:00Z,Australia,34
2019,2019-01-19T00:00:00Z,Australia,2299
2019,2019-01-19T00:00:00Z,Germany,588
2019,2019-01-19T00:00:00Z,France,1003
2019,2019-01-19T00:00:00Z,Australia,910
2019,2019-01-19T00:00:00Z,Germany,308
2019,2019-01-19T00:00:00Z,France,192
2019,2019-01-19T00:00:00Z,Australia,448
2019,2019-01-19T00:00:00Z,Germany,1
2019,2019-01-19T00:00:00Z,Germany,545
2019,2019-01-19T00:00:00Z,France,14
2019,2019-01-19T00:00:00Z,France,2764
2019,2019-01-19T00:00:00Z,Australia,7
2019,2019-01-19T00:00:00Z,Australia,871
2019,2019-01-19T00:00:00Z,Germany,1188
2019,2019-01-19T00:00:00Z,France,1901
2019,2019-01-19T00:00:00Z,Australia,387
2019,2019-01-19T00:00:00Z,Germany,261
2019,2019-01-19T00:00:00Z,France,337
2019,2019-01-19T00:00:00Z,Australia,1
2019,2019-01-19T00:00:00Z,Australia,836
2019,2019-01-19T00:00:00Z,Germany,101
2019,2019-01-19T00:00:00Z,Germany,3245
2019,2019-01-19T00:00:00Z,France,68
2019,2019-01-19T00:00:00Z,France,1856
2019,2019-01-19T00:00:00Z,Australia,10171
2019,2019-01-19T00:00:00Z,Australia,613
2019,2019-01-19T00:00:00Z,Germany,197
2019,2019-01-19T00:00:00Z,France,10
2019,2019-01-19T00:00:00Z,France,351
2019,2019-01-19T00:00:00Z,Australia,869
2019,2019-01-19T00:00:00Z,Germany,944
2019,2019-01-19T00:00:00Z,France,1
2019,2019-01-19T00:00:00Z,France,2077
2019,2019-01-19T00:00:00Z,Australia,19
2019,2019-01-19T00:00:00Z,Australia,875
2019,2019-01-19T00:00:00Z,Germany,9
2019,2019-01-19T00:00:00Z,Germany,449
2019,2019-01-19T00:00:00Z,France,1
2019,2019-01-19T00:00:00Z,France,418
2019,2019-01-19T00:00:00Z,Australia,451
2019,2019-01-19T00:00:00Z,Germany,3
2019,2019-01-19T00:00:00Z,Germany,4785
2019,2019-01-19T00:00:00Z,France,2
2019,2019-01-19T00:00:00Z,France,2368
2019,2019-01-19T00:00:00Z,Australia,56
2019,2019-01-19T00:00:00Z,Australia,5709
2019,2019-01-19T00:00:00Z,Germany,345
2019,2019-01-19T00:00:00Z,Germany,5134
2019,2019-01-19T00:00:00Z,France,320
2019,2019-01-19T00:00:00Z,France,4646
2019,2019-01-19T00:00:00Z,Australia,185
2019,2019-01-19T00:00:00Z,Australia,4357
2019,2019-01-19T00:00:00Z,Germany,485
2019,2019-01-19T00:00:00Z,Germany,5510
2019,2019-01-19T00:00:00Z,France,7
2019,2019-01-19T00:00:00Z,France,2597
2019,2019-01-19T00:00:00Z,Australia,46
2019,2019-01-19T00:00:00Z,Australia,4716
2019,2019-01-19T00:00:00Z,Germany,33
2019,2019-01-19T00:00:00Z,Germany,8502
2019,2019-01-19T00:00:00Z,France,3
2019,2019-01-19T00:00:00Z,France,3450
2019,2019-01-19T00:00:00Z,Australia,17
2019,2019-01-19T00:00:00Z,Australia,2543
2019,2019-01-19T00:00:00Z,Germany,19
2019,2019-01-19T00:00:00Z,Germany,832
2019,2019-01-19T00:00:00Z,France,540
2019,2019-01-19T00:00:00Z,Australia,8
2019,2019-01-19T00:00:00Z,Australia,2067
2019,2019-01-19T00:00:00Z,Germany,1708
2019,2019-01-19T00:00:00Z,Germany,14737
2019,2019-01-19T00:00:00Z,France,815
2019,2019-01-19T00:00:00Z,France,15497
2019,2019-01-19T00:00:00Z,Australia,283
2019,2019-01-19T00:00:00Z,Australia,8797
2019,2019-01-19T00:00:00Z,Germany,67
2019,2019-01-19T00:00:00Z,Germany,995
2019,2019-01-19T00:00:00Z,France,1
2019,2019-01-19T00:00:00Z,France,926
2019,2019-01-19T00:00:00Z,Australia,46
2019,2019-01-19T00:00:00Z,Australia,3916
2019,2019-01-19T00:00:00Z,Germany,1136
2019,2019-01-19T00:00:00Z,Germany,25973
2019,2019-01-19T00:00:00Z,France,334
2019,2019-01-19T00:00:00Z,France,16985
2019,2019-01-19T00:00:00Z,Australia,104
2019,2019-01-19T00:00:00Z,Australia,5312
2019,2019-01-19T00:00:00Z,Germany,1828
2019,2019-01-19T00:00:00Z,France,935
2019,2019-01-19T00:00:00Z,Australia,2254
2019,2019-01-19T00:00:00Z,Germany,528
2019,2019-01-19T00:00:00Z,Germany,4471
2019,2019-01-19T00:00:00Z,France,3445
2019,2019-01-19T00:00:00Z,France,866
2019,2019-01-19T00:00:00Z,Australia,95
2019,2019-01-19T00:00:00Z,Australia,1477
2019,2019-01-19T00:00:00Z,Germany,260
2019,2019-01-19T00:00:00Z,Germany,26757
2019,2019-01-19T00:00:00Z,France,41
2019,2019-01-19T00:00:00Z,France,2795
2019,2019-01-19T00:00:00Z,Australia,29
2019,2019-01-19T00:00:00Z,Australia,4554
2019,2019-01-19T00:00:00Z,Germany,942
2019,2019-01-19T00:00:00Z,France,1019
2019,2019-01-19T00:00:00Z,Australia,2243
2019,2019-01-19T00:00:00Z,Germany,1064
2019,2019-01-19T00:00:00Z,Germany,7725
2019,2019-01-19T00:00:00Z,France,731
2019,2019-01-19T00:00:00Z,France,4120
2019,2019-01-19T00:00:00Z,Australia,343
2019,2019-01-19T00:00:00Z,Australia,10806
2019,2019-01-19T00:00:00Z,Germany,1401
2019,2019-01-19T00:00:00Z,Germany,4849
2019,2019-01-19T00:00:00Z,France,370
2019,2019-01-19T00:00:00Z,France,3413
2019,2019-01-19T00:00:00Z,Australia,355
2019,2019-01-19T00:00:00Z,Australia,13970
2019,2019-01-19T00:00:00Z,Germany,9
2019,2019-01-19T00:00:00Z,Germany,1003
2019,2019-01-19T00:00:00Z,France,1294
2019,2019-01-19T00:00:00Z,Australia,6
2019,2019-01-19T00:00:00Z,Australia,2477
2019,2019-01-19T00:00:00Z,Germany,2575
2019,2019-01-19T00:00:00Z,Germany,521
2019,2019-01-19T00:00:00Z,France,28
2019,2019-01-19T00:00:00Z,France,1542
2019,2019-01-19T00:00:00Z,Australia,234
2019,2019-01-19T00:00:00Z,Australia,909
2019,2019-01-19T00:00:00Z,Germany,808
2019,2019-01-19T00:00:00Z,Germany,6189
2019,2019-01-19T00:00:00Z,France,409
2019,2019-01-19T00:00:00Z,France,1837
2019,2019-01-19T00:00:00Z,Australia,4509
2019,2019-01-19T00:00:00Z,Australia,332
2019,2019-01-19T00:00:00Z,Germany,798
2019,2019-01-19T00:00:00Z,Germany,13020
2019,2019-01-19T00:00:00Z,France,422
2019,2019-01-19T00:00:00Z,France,20358
2019,2019-01-19T00:00:00Z,Australia,1464
2019,2019-01-19T00:00:00Z,Australia,12374
2019,2019-01-19T00:00:00Z,Germany,59
2019,2019-01-19T00:00:00Z,Germany,8624
2019,2019-01-19T00:00:00Z,France,224
2019,2019-01-19T00:00:00Z,France,6886
2019,2019-01-19T00:00:00Z,Australia,1050
2019,2019-01-19T00:00:00Z,Australia,15875
2019,2019-01-19T00:00:00Z,Germany,18
2019,2019-01-19T00:00:00Z,Germany,2066
2019,2019-01-19T00:00:00Z,France,1649
2019,2019-01-19T00:00:00Z,Australia,5
2019,2019-01-19T00:00:00Z,Australia,1504
2019,2019-01-19T00:00:00Z,Germany,11901
2019,2019-01-19T00:00:00Z,Germany,1074
2019,2019-01-19T00:00:00Z,France,166
2019,2019-01-19T00:00:00Z,France,9118
2019,2019-01-19T00:00:00Z,Australia,24
2019,2019-01-19T00:00:00Z,Australia,3548
2019,2019-01-19T00:00:00Z,Germany,2771
2019,2019-01-19T00:00:00Z,France,1
2019,2019-01-19T00:00:00Z,France,485
2019,2019-01-19T00:00:00Z,Australia,1
2019,2019-01-19T00:00:00Z,Australia,609
2019,2019-01-19T00:00:00Z,Germany,77
2019,2019-01-19T00:00:00Z,Germany,470
2019,2019-01-19T00:00:00Z,France,6
2019,2019-01-19T00:00:00Z,France,419
2019,2019-01-19T00:00:00Z,Australia,36
2019,2019-01-19T00:00:00Z,Australia,581
2019,2019-01-19T00:00:00Z,Germany,3152
2019,2019-01-19T00:00:00Z,Germany,989
2019,2019-01-19T00:00:00Z,France,378
2019,2019-01-19T00:00:00Z,France,2543
2019,2019-01-19T00:00:00Z,Australia,307
2019,2019-01-19T00:00:00Z,Australia,11812
2019,2019-01-19T00:00:00Z,Germany,317
2019,2019-01-19T00:00:00Z,France,1
2019,2019-01-19T00:00:00Z,France,482
2019,2019-01-19T00:00:00Z,Australia,2
2019,2019-01-19T00:00:00Z,Australia,725
2019,2019-01-19T00:00:00Z,Germany,1119
2019,2019-01-19T00:00:00Z,Germany,3533
2019,2019-01-19T00:00:00Z,France,120
2019,2019-01-19T00:00:00Z,France,4952
2019,2019-01-19T00:00:00Z,Australia,3458
2019,2019-01-19T00:00:00Z,Australia,64
2019,2019-01-19T00:00:00Z,Germany,1
2019,2019-01-19T00:00:00Z,Germany,1686
2019,2019-01-19T00:00:00Z,France,36
2019,2019-01-19T00:00:00Z,France,1326
2019,2019-01-19T00:00:00Z,Australia,2330
2019,2019-01-19T00:00:00Z,Germany,183
2019,2019-01-19T00:00:00Z,France,1
2019,2019-01-19T00:00:00Z,France,219
2019,2019-01-19T00:00:00Z,Australia,1
2019,2019-01-19T00:00:00Z,Australia,512
2019,2019-01-19T00:00:00Z,Germany,328
2019,2019-01-19T00:00:00Z,France,194
2019,2019-01-19T00:00:00Z,Australia,162
2019,2019-01-19T00:00:00Z,Germany,75
2019,2019-01-19T00:00:00Z,Germany,3389
2019,2019-01-19T00:00:00Z,France,27
2019,2019-01-19T00:00:00Z,France,1121
2019,2019-01-19T00:00:00Z,Australia,118
2019,2019-01-19T00:00:00Z,Australia,5592
2019,2019-01-19T00:00:00Z,Germany,346
2019,2019-01-19T00:00:00Z,France,27
2019,2019-01-19T00:00:00Z,France,2601
2019,2019-01-19T00:00:00Z,Australia,715
2019,2019-01-19T00:00:00Z,Germany,8561
2019,2019-01-19T00:00:00Z,Germany,2115
2019,2019-01-19T00:00:00Z,France,3294
2019,2019-01-19T00:00:00Z,France,6488
2019,2019-01-19T00:00:00Z,Australia,562
2019,2019-01-19T00:00:00Z,Australia,8670
2019,2019-01-19T00:00:00Z,Germany,2216
2019,2019-01-19T00:00:00Z,France,1554
2019,2019-01-19T00:00:00Z,Australia,2
2019,2019-01-19T00:00:00Z,Australia,1234
2019,2019-01-19T00:00:00Z,Germany,1753
2019,2019-01-19T00:00:00Z,Germany,18098
2019,2019-01-19T00:00:00Z,France,693
2019,2019-01-19T00:00:00Z,France,23429
2019,2019-01-19T00:00:00Z,Australia,8857
2019,2019-01-19T00:00:00Z,Australia,210
2019,2019-01-19T00:00:00Z,Germany,6
2019,2019-01-19T00:00:00Z,Germany,6192
2019,2019-01-19T00:00:00Z,France,3032
2019,2019-01-19T00:00:00Z,Australia,17
2019,2019-01-19T00:00:00Z,Australia,12010
2019,2019-01-19T00:00:00Z,Germany,2613
2019,2019-01-19T00:00:00Z,Germany,14518
2019,2019-01-19T00:00:00Z,France,8322
